age,education-num,hours-per-week,>50k,>50k_hat
25,7,12,0,0
38,9,80,0,0
32,10,40,0,0
36,10,50,0,0
34,14,40,0,0
31,9,45,0,0
64,9,20,0,0
22,6,40,0,0
21,9,40,0,0
27,13,35,0,0
23,13,40,0,0
32,10,60,0,0
18,10,20,0,0
33,10,40,0,0
33,10,40,1,1
73,7,8,0,0
20,10,32,0,0
25,9,40,0,0
46,15,50,1,1
23,10,60,0,0
38,9,50,1,0
30,7,40,0,0
21,10,30,0,0
22,13,15,0,0
56,9,15,0,0
34,15,50,0,0
25,9,40,0,0
43,13,35,0,0
51,16,40,1,1
36,9,45,1,0
27,13,60,1,1
48,13,50,1,1
39,6,60,0,0
38,9,40,0,0
62,10,60,0,0
47,9,30,0,0
26,10,35,0,0
55,10,99,0,0
49,9,40,0,0
28,10,40,0,0
19,9,30,0,0
50,9,40,0,0
36,10,45,0,0
32,9,40,0,0
26,11,38,0,0
41,9,60,1,0
37,10,40,0,0
28,10,40,0,0
25,13,40,0,0
20,10,16,0,0
47,10,35,1,1
35,13,45,1,1
20,10,30,0,0
60,11,40,0,0
39,13,60,1,1
48,10,50,1,0
27,10,45,0,0
38,10,30,0,0
30,9,14,0,0
39,9,60,1,1
30,9,35,0,0
38,13,40,1,1
57,9,60,0,0
38,5,40,0,0
42,9,43,0,0
37,10,50,1,1
44,10,56,1,1
31,10,50,1,1
38,9,42,0,0
32,13,50,1,0
37,13,70,0,0
50,14,45,1,1
30,10,40,0,0
56,5,40,0,0
35,9,72,0,0
40,9,50,0,0
59,9,40,0,0
42,11,40,0,0
66,13,99,0,1
36,6,60,0,0
40,13,60,0,1
21,5,35,0,0
59,10,40,0,0
39,15,40,1,1
72,3,40,0,0
42,11,40,0,0
26,13,41,0,0
77,10,6,0,0
24,10,40,0,0
34,10,40,0,0
33,10,40,1,0
35,13,50,0,0
49,14,80,0,0
25,10,40,0,0
23,7,40,0,0
19,9,35,0,0
55,10,40,0,0
24,9,40,0,0
40,11,65,1,1
25,9,32,0,0
19,10,30,0,0
33,10,40,0,0
47,16,50,1,1
29,9,40,0,0
53,9,40,0,0
30,10,45,0,0
46,12,40,0,0
58,9,44,0,0
64,13,50,1,1
50,11,40,0,0
48,9,32,0,0
17,7,16,0,0
29,9,40,0,0
66,10,35,0,0
46,12,40,1,0
72,9,20,0,0
35,9,40,0,0
28,10,30,0,0
48,9,10,0,0
47,10,40,1,1
61,10,40,1,1
27,10,40,0,0
64,9,40,1,1
55,13,40,1,1
22,10,40,0,0
43,13,45,0,0
25,9,35,0,0
47,10,44,0,0
35,10,40,0,0
32,9,40,0,0
19,8,20,0,0
64,13,55,1,1
39,14,60,1,1
28,9,48,0,0
35,7,40,0,0
39,14,40,0,0
38,9,55,0,0
34,9,45,0,0
33,9,35,0,0
25,9,50,0,0
31,13,42,0,0
21,9,1,0,0
31,9,40,1,1
42,9,45,0,0
47,9,50,1,1
18,9,45,0,0
40,10,50,0,0
45,11,40,1,1
57,8,40,1,1
49,9,40,0,0
29,11,40,0,0
25,11,40,0,0
41,13,30,1,0
17,5,20,0,0
24,10,40,0,0
50,13,40,0,0
42,9,90,0,1
21,10,30,0,0
24,9,40,0,0
25,10,50,0,0
21,6,30,0,0
39,9,20,0,0
42,9,40,0,0
46,9,38,0,0
47,9,40,1,0
35,10,40,0,0
34,9,40,1,0
40,13,30,0,0
76,10,8,0,0
26,9,40,0,0
27,10,60,0,0
28,11,36,0,0
29,9,40,0,0
20,10,35,0,0
34,9,40,1,0
26,13,35,0,0
30,9,40,0,0
37,10,45,0,1
18,7,40,0,0
62,10,80,0,0
44,13,40,1,1
23,10,50,0,0
47,9,48,1,0
39,5,40,0,0
41,14,40,0,0
60,14,10,0,0
51,11,40,0,0
24,10,43,0,0
41,10,40,0,0
17,6,40,0,0
27,10,40,0,0
47,9,40,0,0
54,9,40,1,1
37,6,55,0,0
26,9,12,0,0
58,12,35,0,0
53,9,40,0,0
21,10,20,0,0
17,7,45,0,0
36,10,50,1,1
31,10,40,0,0
52,10,40,0,0
28,13,40,0,0
22,5,40,0,0
38,13,40,0,0
25,7,40,0,0
44,13,60,0,0
29,10,35,1,0
38,13,40,1,1
61,16,40,1,1
37,12,40,0,0
42,10,40,0,0
18,9,20,0,0
47,9,20,0,0
34,9,70,0,0
17,6,10,0,0
36,9,50,1,0
42,9,60,1,0
55,9,40,0,0
43,9,50,0,0
41,10,40,0,0
45,10,40,0,0
32,9,50,0,0
21,9,37,0,0
29,13,35,1,1
27,9,40,0,0
23,9,55,0,0
19,10,35,0,0
28,10,45,0,0
50,10,40,1,1
44,13,45,1,1
38,9,50,0,0
24,10,40,0,0
34,9,60,0,0
63,9,30,0,0
48,9,50,1,1
32,9,46,0,0
30,15,35,0,0
43,13,60,0,0
22,10,40,0,0
47,9,40,0,0
17,6,15,0,0
45,13,40,1,1
40,13,40,1,1
51,10,60,1,1
32,10,45,0,0
29,9,40,0,0
45,7,40,0,0
50,14,65,1,1
21,6,70,0,0
34,9,45,1,0
23,10,25,0,0
18,8,24,0,0
22,13,30,0,0
26,13,40,0,0
64,15,60,0,1
34,8,40,0,0
57,13,40,0,0
29,9,35,0,0
39,9,40,1,1
49,13,40,1,1
38,9,40,0,0
38,15,60,1,1
25,13,40,0,0
33,9,40,0,1
51,9,40,1,1
29,13,40,0,1
30,11,40,0,0
25,13,43,0,0
55,5,48,0,0
63,9,40,0,0
20,10,35,0,0
54,11,40,0,0
20,10,40,0,0
28,10,40,1,0
28,10,40,0,0
54,9,40,0,0
49,11,40,0,0
24,13,40,0,0
53,9,40,1,1
32,13,40,0,0
39,11,60,0,0
35,10,46,0,0
51,9,40,0,0
20,10,40,0,0
23,9,35,0,0
41,10,65,0,0
53,10,40,0,0
53,11,40,1,0
55,9,40,0,1
21,10,30,0,0
59,6,40,0,0
62,13,50,1,1
33,9,20,0,0
20,10,40,0,0
90,7,40,0,0
21,10,35,0,0
53,6,60,0,0
35,13,50,1,1
40,9,48,0,0
66,13,40,1,1
20,10,40,0,0
51,9,40,0,0
46,13,50,1,0
19,9,40,0,0
36,12,55,0,0
20,10,30,0,0
25,13,40,0,0
31,14,50,1,1
52,9,40,0,0
30,14,17,0,0
36,9,40,0,0
62,4,40,0,0
34,9,40,0,0
29,13,60,0,0
44,12,56,1,0
48,13,50,1,0
22,11,75,0,0
33,12,40,0,0
21,10,40,0,0
55,10,60,1,1
67,4,24,0,0
53,9,45,0,0
44,9,70,1,1
47,9,40,0,0
37,9,12,0,0
31,10,55,0,0
27,9,40,0,0
41,8,40,0,0
33,9,40,0,0
43,9,16,0,0
54,9,50,1,0
26,13,40,0,0
24,9,50,0,0
23,10,14,0,0
26,15,40,1,1
26,9,40,0,0
19,7,56,0,0
31,9,40,0,0
31,10,40,0,0
21,10,55,0,0
53,13,50,1,1
32,9,60,0,0
25,11,30,0,0
45,9,26,0,0
33,10,40,1,0
62,9,24,0,0
29,9,40,0,0
34,10,38,0,0
25,10,40,0,0
21,9,40,0,0
27,13,30,0,0
38,9,55,1,1
47,10,40,0,0
37,9,72,0,0
17,7,12,0,0
22,10,15,0,0
53,12,60,0,0
59,10,40,1,1
51,10,40,0,1
26,13,40,1,1
37,6,40,0,0
41,13,40,1,1
63,4,60,1,0
49,11,45,0,0
31,10,40,0,0
29,13,40,0,0
46,13,40,0,1
34,10,40,0,0
48,9,40,0,0
43,8,60,0,0
18,7,24,0,0
26,13,50,0,0
29,10,6,0,0
33,11,42,1,1
43,4,40,0,0
19,7,40,0,0
38,9,40,0,0
47,13,60,1,1
65,13,15,0,0
22,9,40,0,0
28,13,60,0,1
31,15,35,0,0
42,9,40,0,0
32,9,60,0,0
22,9,45,0,0
30,10,40,0,0
27,8,55,0,0
27,10,40,0,0
52,7,40,0,0
25,3,40,0,0
34,10,40,1,1
45,9,50,1,1
24,11,55,0,0
40,10,40,0,0
49,13,40,0,0
20,10,40,0,0
18,7,20,0,0
50,9,40,0,0
23,9,40,0,0
25,3,40,0,0
36,13,50,0,0
20,7,40,0,0
20,8,55,0,0
29,9,40,0,0
39,9,38,0,0
19,8,20,0,0
43,10,42,0,0
24,9,40,0,0
29,11,40,0,0
19,10,15,0,0
39,4,40,0,0
52,9,50,0,0
59,4,20,0,0
82,9,18,0,0
35,10,40,1,0
31,13,45,0,0
45,13,60,0,0
27,10,42,1,0
32,10,40,0,0
47,9,40,0,1
28,9,40,0,0
28,7,45,0,0
70,10,70,0,0
46,14,50,1,1
23,10,60,0,0
22,10,48,0,0
41,9,60,0,0
42,9,40,0,0
67,7,8,0,0
37,14,60,1,1
25,10,43,0,0
63,5,40,0,0
31,10,40,1,0
42,10,40,0,1
33,9,40,0,0
20,10,40,0,0
26,9,40,0,0
42,10,40,1,0
59,6,40,1,0
52,6,60,0,0
30,10,40,0,0
48,10,60,1,1
18,9,25,0,0
37,10,40,0,0
31,13,45,0,0
41,12,40,0,0
17,7,15,0,0
62,9,40,1,0
42,10,45,1,1
43,9,45,0,0
17,9,20,0,0
70,10,40,0,0
28,9,70,0,0
20,9,45,0,0
61,9,40,0,0
22,10,37,0,0
54,9,55,0,0
51,9,40,0,0
37,13,35,1,1
63,9,40,0,0
25,10,40,0,0
41,9,40,1,0
38,10,50,0,0
44,10,40,0,0
71,5,13,0,0
42,9,40,1,0
52,9,40,0,0
31,14,25,0,0
43,10,40,0,0
52,9,40,1,1
49,13,40,0,0
19,10,40,0,0
40,9,40,0,0
34,10,40,0,0
45,13,40,1,0
22,10,40,0,0
46,10,40,0,1
40,9,50,0,0
37,13,45,1,0
43,10,40,0,0
36,9,44,0,0
36,9,28,0,0
32,9,50,0,0
36,15,50,1,1
45,10,40,1,0
40,9,40,0,0
39,10,55,0,0
34,10,40,1,1
52,9,40,1,1
28,9,40,0,0
32,9,40,0,0
20,9,30,0,0
36,9,40,0,0
77,14,8,1,0
47,10,52,0,0
21,10,16,0,0
25,7,40,0,0
56,9,50,0,0
27,13,80,1,0
32,13,60,1,1
55,9,30,1,0
32,13,40,1,1
28,10,60,0,0
28,13,42,1,1
23,9,60,0,0
50,9,40,1,1
49,9,65,1,1
58,9,40,0,0
29,13,40,1,1
49,7,65,0,0
90,10,10,0,0
32,9,40,0,0
47,10,40,1,1
35,9,30,0,0
42,9,40,0,0
26,13,40,0,0
55,10,40,1,1
21,9,30,0,0
25,13,40,0,0
32,13,48,1,0
38,11,40,1,1
32,11,40,0,0
28,6,40,0,0
56,16,50,0,1
51,13,40,0,0
48,9,50,0,0
36,9,85,0,1
41,10,45,1,1
26,13,40,1,0
24,13,40,0,0
39,9,45,0,0
25,10,45,0,0
48,9,40,0,0
46,10,40,1,1
50,10,50,1,1
35,13,42,0,0
20,10,54,0,0
22,10,40,0,0
60,13,40,0,0
61,10,40,0,0
25,13,65,0,0
45,10,40,1,1
34,13,40,1,1
39,10,45,0,0
79,4,30,0,0
46,9,70,0,1
39,13,45,0,1
31,12,50,0,0
67,10,41,0,0
24,9,40,0,0
24,11,40,0,0
32,10,40,1,0
73,4,30,1,0
26,9,40,0,0
32,13,48,1,1
55,13,45,1,1
43,10,38,1,0
22,6,40,0,0
50,9,47,0,1
45,9,60,0,0
46,13,32,0,0
53,13,50,1,1
27,9,40,0,0
60,10,40,0,1
27,9,26,0,0
34,9,75,1,0
50,9,50,0,0
54,1,40,0,0
29,8,40,0,0
27,13,35,0,0
41,10,45,0,0
24,10,20,0,0
58,9,45,0,1
70,5,15,0,0
31,9,35,0,0
59,9,35,0,0
84,13,20,0,0
39,13,48,1,1
32,3,40,1,0
47,9,40,1,0
40,9,40,1,0
54,10,40,0,1
42,14,40,1,1
31,9,40,0,0
25,12,13,0,0
33,10,36,0,0
34,6,44,0,0
41,3,32,0,0
56,9,60,1,1
47,9,40,0,0
67,13,75,1,1
19,10,40,0,0
61,9,44,0,0
26,10,10,0,0
52,14,50,1,1
25,9,45,0,0
37,10,20,0,0
42,10,45,0,0
45,10,40,1,1
23,9,54,0,0
26,10,40,0,0
41,9,40,0,0
21,11,30,0,0
40,4,8,0,0
32,11,40,0,0
52,9,50,1,1
51,10,65,1,1
37,14,60,1,1
23,9,40,1,0
49,14,45,1,1
43,10,40,0,0
63,14,30,0,0
38,9,40,0,0
49,9,40,0,0
19,9,40,0,0
73,3,20,0,0
34,10,45,0,0
45,13,40,0,0
73,9,12,0,0
43,14,45,0,0
21,10,40,0,0
25,13,45,0,0
63,14,70,1,0
40,9,32,0,0
27,13,40,0,0
38,15,45,1,1
20,9,40,0,0
36,13,55,1,1
41,11,40,0,0
57,8,40,1,0
22,12,15,0,0
90,9,4,0,0
30,12,40,0,0
33,7,70,0,0
45,9,40,1,0
27,10,40,0,0
31,12,40,1,0
28,10,63,0,0
31,10,50,0,0
28,9,50,1,0
28,9,20,0,0
31,14,30,0,0
32,13,50,0,0
39,13,42,0,1
30,9,40,0,0
77,13,10,0,0
75,13,48,1,0
26,9,40,0,0
17,7,12,0,0
50,14,38,0,0
23,12,52,0,0
27,9,60,1,0
24,11,40,0,0
38,9,40,0,0
37,14,48,0,0
45,9,40,0,0
20,9,50,0,0
57,9,50,0,0
56,15,45,1,1
19,9,35,0,0
27,13,40,0,0
36,13,42,1,1
26,14,50,0,0
59,13,4,0,0
26,11,35,0,0
18,7,40,0,0
40,16,40,1,1
29,13,50,1,0
80,9,16,0,0
23,9,40,0,0
46,10,48,1,1
34,9,40,0,0
30,12,40,0,0
40,10,24,0,0
21,9,45,0,0
25,10,40,0,0
55,10,35,0,0
39,11,40,1,1
24,12,48,0,0
28,9,40,0,0
42,13,40,0,0
57,2,30,0,0
56,4,40,0,0
28,9,46,0,0
63,10,40,0,0
23,10,40,0,0
38,14,70,1,1
50,9,2,0,0
33,9,40,0,0
40,10,32,0,0
35,14,40,1,1
23,10,40,0,0
27,10,45,0,0
53,12,40,0,0
77,11,25,0,0
46,9,38,0,0
63,11,20,0,0
22,10,30,0,0
24,9,40,0,0
35,4,40,0,0
29,12,40,0,0
39,12,40,0,0
26,8,40,0,0
53,9,40,0,0
21,9,40,0,0
33,14,45,1,1
50,12,40,1,1
42,14,60,1,1
30,10,40,0,0
37,10,40,0,0
58,6,40,0,0
27,10,30,0,0
28,9,70,0,0
53,10,40,0,0
20,10,20,0,0
49,10,40,0,0
30,11,46,0,0
39,13,50,1,1
47,9,32,0,0
25,6,40,0,0
61,13,15,1,1
34,13,50,1,1
47,9,40,0,0
40,10,40,0,0
37,9,40,0,0
41,14,40,0,1
27,12,40,0,0
43,9,40,0,0
58,13,20,1,1
32,9,40,0,0
42,13,50,0,0
39,13,40,1,0
24,14,40,0,0
38,13,50,1,1
53,15,40,1,1
63,10,5,0,0
65,9,20,0,0
26,13,32,0,0
19,9,50,0,0
33,14,50,1,1
20,9,40,0,0
46,9,50,0,0
46,11,40,0,0
35,9,40,0,0
41,13,40,0,0
54,13,45,1,1
58,9,40,0,0
36,9,70,0,0
41,13,40,1,1
18,6,30,0,0
24,13,40,0,0
24,12,20,0,0
32,16,70,0,0
53,10,40,1,1
65,4,40,0,0
53,14,50,0,0
25,5,40,0,0
50,9,40,0,0
21,10,40,0,0
36,10,33,0,1
64,9,25,0,0
45,9,40,0,0
29,10,35,0,0
45,7,32,0,0
25,9,30,0,0
70,11,30,0,0
21,9,24,0,0
33,9,40,0,0
33,9,35,0,0
44,9,40,0,0
23,10,40,0,0
41,13,50,1,1
53,9,40,1,1
55,13,40,0,0
76,6,12,0,0
43,10,40,0,0
35,9,80,1,0
38,11,55,1,1
31,15,60,1,1
36,5,56,0,0
71,5,6,0,0
25,10,40,0,0
23,9,50,0,0
33,14,35,0,0
42,13,60,0,1
78,13,15,0,0
47,13,44,1,1
31,6,40,0,0
40,16,30,1,1
19,10,20,0,0
51,13,40,0,0
54,10,40,0,0
50,14,55,0,1
60,10,44,1,0
20,9,45,0,0
25,10,25,0,0
25,10,22,0,0
31,13,50,0,0
45,13,50,1,1
18,8,20,0,0
38,10,35,0,0
28,6,50,0,0
45,13,50,1,0
68,14,18,0,0
17,4,40,0,0
32,9,48,0,0
43,9,40,1,1
35,9,40,0,0
32,11,99,1,0
26,9,40,0,0
53,13,35,0,0
37,7,45,0,0
58,9,70,0,0
33,9,40,0,0
51,16,60,1,1
61,14,60,1,1
21,9,40,0,0
62,4,35,0,0
20,9,40,0,0
59,6,40,0,0
31,13,48,0,1
41,9,44,0,0
29,10,40,0,0
24,9,40,0,0
41,9,40,0,0
46,10,50,0,0
65,9,40,0,0
24,10,50,1,0
22,13,60,0,0
25,11,75,0,0
54,9,60,1,0
39,5,25,0,0
31,6,40,0,0
61,9,40,0,0
51,12,45,1,1
68,14,42,1,1
26,9,80,1,0
24,9,60,0,0
36,13,40,0,0
44,10,50,1,1
53,10,60,0,0
62,3,24,0,0
34,9,40,0,0
47,9,25,0,0
57,7,40,0,0
19,10,30,0,0
59,9,19,0,0
57,10,35,1,0
28,10,30,0,0
35,13,50,1,0
21,10,10,0,0
57,9,40,0,0
55,10,20,0,0
60,3,40,0,0
52,9,40,0,0
26,11,65,0,0
31,9,40,0,0
17,7,5,0,0
23,9,50,0,0
37,14,60,1,1
24,9,49,0,0
43,13,60,1,1
18,3,30,0,0
43,9,35,0,0
59,9,40,0,0
59,13,48,1,1
58,9,55,1,0
34,8,40,0,0
48,13,50,1,1
24,10,40,0,0
49,13,20,1,1
57,9,50,0,1
46,13,53,1,1
30,9,40,0,0
54,4,50,0,0
37,2,40,0,0
54,6,40,0,0
34,10,70,0,0
46,9,43,1,0
21,10,40,0,0
51,16,40,1,1
19,10,35,0,0
45,11,60,1,1
69,2,4,0,0
20,10,40,0,0
30,10,50,0,0
23,13,48,0,0
75,10,40,0,0
26,9,30,0,0
26,13,45,0,0
36,9,40,0,0
39,12,24,0,0
39,9,40,1,1
24,4,40,0,0
27,15,70,0,0
55,9,72,0,0
49,9,30,0,0
41,9,40,0,0
19,10,15,0,0
43,16,40,0,0
43,10,40,0,0
45,9,50,1,1
62,6,40,0,0
33,9,40,0,0
32,9,40,0,0
19,10,25,0,0
44,9,45,0,0
51,10,40,0,0
37,9,40,0,0
32,9,40,0,0
25,13,40,0,0
46,9,35,0,0
68,16,55,1,1
34,9,40,0,0
43,13,40,1,1
18,9,15,0,0
37,9,35,0,0
26,9,55,0,0
26,9,20,0,0
24,13,30,0,0
34,9,30,0,0
19,6,40,0,0
31,10,40,0,0
18,9,20,0,0
24,13,40,0,0
19,9,25,0,0
31,13,40,1,1
21,9,36,0,0
55,9,45,0,0
25,13,40,0,0
60,9,40,0,0
29,13,50,1,0
18,7,25,0,0
29,11,45,0,0
23,13,40,0,0
52,10,55,1,1
30,10,20,0,0
35,8,40,0,0
28,9,40,1,0
38,13,40,0,0
24,13,40,0,0
20,9,25,0,0
55,10,40,1,0
37,13,35,0,0
35,9,40,0,0
58,13,35,1,1
49,10,60,0,0
38,3,40,0,0
53,15,38,1,1
25,9,40,0,0
26,10,40,0,0
27,9,50,1,0
25,12,80,0,0
44,9,30,0,0
40,13,40,1,1
30,10,40,0,0
18,8,12,0,0
20,10,15,0,0
82,4,5,0,0
60,14,40,1,1
43,9,40,0,0
19,9,40,0,0
58,8,24,0,0
34,13,40,1,1
20,10,50,0,0
43,14,40,0,0
64,9,15,0,0
35,7,40,0,0
34,10,35,0,0
24,10,24,0,0
26,12,40,0,0
32,7,40,0,0
17,6,12,0,0
31,11,40,0,0
38,9,40,0,0
24,9,40,0,0
68,10,25,0,0
25,9,40,0,0
35,14,40,0,1
42,9,40,1,1
49,9,98,0,0
46,5,40,0,0
17,6,20,0,0
17,7,20,0,0
26,11,80,0,0
29,9,40,1,0
57,9,35,0,0
41,9,60,0,0
40,13,45,0,0
40,14,40,0,0
32,11,50,0,0
17,7,40,0,0
28,9,40,0,0
37,12,50,0,0
55,14,45,1,1
32,11,45,0,0
26,9,40,0,0
34,11,40,0,0
65,4,50,0,0
33,13,40,0,0
49,3,40,0,0
45,10,40,0,0
34,9,40,0,0
40,10,40,1,1
48,12,45,0,0
55,12,40,0,0
28,9,40,0,0
37,7,40,0,0
43,14,40,1,1
19,9,43,0,0
52,14,40,1,0
62,13,40,0,0
34,11,60,1,0
34,9,40,0,0
28,13,40,0,1
47,9,60,1,0
36,16,30,1,0
30,13,40,0,0
18,9,10,0,0
48,14,35,0,0
34,10,55,1,0
32,9,35,0,0
33,10,40,0,0
26,12,30,0,0
42,9,38,0,0
55,6,50,1,1
31,9,41,1,0
33,9,38,0,0
53,10,40,0,1
45,12,40,0,0
19,10,15,0,0
20,10,40,0,0
44,10,40,0,0
28,14,40,0,0
35,7,40,0,0
20,10,40,0,0
38,13,40,0,0
30,9,40,0,0
21,9,40,0,0
34,14,55,1,1
19,10,40,0,0
51,9,45,1,0
21,5,40,0,0
60,13,40,1,1
62,12,7,0,0
33,10,70,0,0
21,10,30,0,0
19,10,35,0,0
21,9,40,0,0
54,13,40,1,1
20,9,28,0,0
21,9,40,0,0
33,5,33,0,0
47,10,60,1,1
73,5,9,0,0
21,9,40,0,0
69,6,45,0,0
51,9,40,0,1
34,13,40,0,0
24,13,40,0,0
26,6,40,0,0
50,13,38,1,1
50,9,12,0,0
34,9,20,1,0
55,4,75,0,0
39,13,40,0,0
18,9,40,0,0
29,9,40,0,0
61,15,5,1,0
41,10,45,0,1
22,10,40,0,0
28,9,32,0,0
48,14,40,1,1
49,9,90,0,0
49,10,50,0,0
25,13,40,1,0
26,10,40,0,0
36,10,44,1,1
39,9,40,0,0
51,9,40,0,0
38,14,43,0,0
47,14,40,0,0
27,14,45,0,0
27,14,25,0,0
32,9,42,0,0
41,10,20,0,0
19,10,35,0,0
59,7,40,0,0
32,13,47,0,0
34,9,40,1,0
31,9,40,1,1
43,9,40,0,0
32,13,37,0,0
34,10,60,0,1
40,10,68,1,1
27,9,40,0,0
41,9,40,1,0
61,9,99,0,0
38,9,80,0,0
24,9,50,0,0
63,6,40,0,0
35,13,40,1,1
49,14,40,0,1
22,9,40,0,0
31,9,50,0,0
26,13,44,0,0
49,9,40,0,0
23,9,40,0,0
51,9,32,0,0
55,12,40,1,0
24,9,40,0,0
31,10,38,0,0
59,9,60,0,0
42,9,40,0,0
59,9,65,1,0
58,16,99,0,0
19,9,30,0,0
51,14,40,0,1
27,9,37,0,0
63,10,40,0,0
47,9,40,0,0
52,14,44,1,1
24,10,35,0,0
58,6,40,0,0
23,13,40,0,0
20,10,40,0,0
33,16,40,0,1
39,10,26,0,0
39,9,40,0,0
53,14,40,1,1
38,9,42,0,0
39,10,65,0,0
37,14,45,0,1
32,9,40,0,0
52,9,65,0,0
30,6,40,0,0
39,14,65,1,1
46,9,50,0,0
53,9,60,0,1
35,9,60,1,0
36,10,40,0,0
42,13,40,1,1
66,7,20,0,0
35,10,40,0,0
22,10,36,0,0
25,9,40,0,0
33,10,25,0,0
19,10,30,0,0
27,10,50,0,0
17,8,40,0,0
24,13,40,0,0
32,13,44,0,1
38,11,40,0,1
26,10,40,0,0
34,9,40,0,0
65,10,40,0,0
32,13,40,0,0
39,9,40,0,0
24,10,40,0,0
27,9,40,0,0
35,11,40,1,1
29,13,80,0,0
42,13,50,0,0
36,10,40,0,0
48,16,40,1,1
18,6,20,0,0
42,13,40,0,0
62,10,45,0,0
22,10,8,0,0
35,11,40,0,0
36,6,40,0,0
42,10,60,0,0
19,10,16,0,0
41,9,45,0,0
61,13,40,1,0
31,15,60,1,1
28,9,16,0,0
35,13,50,1,1
59,10,40,1,1
18,9,40,0,0
18,9,30,0,0
25,11,45,0,0
27,15,40,0,1
49,13,25,0,0
40,12,50,0,0
46,14,40,1,1
21,10,30,0,0
38,14,40,1,1
47,10,60,0,0
27,11,40,0,0
34,10,40,0,0
37,9,50,0,0
44,10,40,0,0
30,15,55,0,0
32,14,38,0,0
33,11,40,0,0
30,9,40,0,0
41,9,40,1,1
29,5,40,0,0
55,9,40,0,0
24,13,20,0,0
62,10,40,0,0
23,9,40,0,0
84,9,13,0,0
41,10,37,0,0
33,9,35,0,0
38,10,45,0,1
21,10,15,0,0
29,14,40,1,1
43,9,40,0,0
34,11,40,0,0
25,13,40,0,0
22,10,40,0,0
57,8,40,0,0
43,10,50,1,0
45,14,36,1,1
25,10,24,0,0
31,7,40,0,0
19,9,20,0,0
48,11,48,0,0
78,12,4,0,0
41,9,40,1,1
30,13,45,0,0
26,9,40,0,0
31,12,20,0,0
40,9,40,0,0
54,3,30,0,0
32,9,55,1,1
21,9,28,0,0
40,10,40,0,0
40,9,40,0,1
28,13,55,1,0
34,14,60,1,0
38,6,40,0,0
34,9,45,0,0
46,11,40,0,0
48,7,40,0,0
24,14,90,0,0
33,13,40,1,1
27,13,50,0,0
76,5,30,0,0
25,13,40,0,0
46,16,60,1,1
49,9,55,1,1
48,9,30,0,0
34,9,40,0,0
26,9,40,0,0
40,12,45,0,0
27,13,40,0,0
42,9,40,0,0
30,4,40,0,0
35,13,55,0,0
30,10,40,0,0
37,9,40,0,1
64,14,8,0,0
30,10,24,0,0
38,10,25,0,0
23,9,40,0,0
22,10,15,0,0
31,10,38,0,0
45,9,40,1,1
52,10,40,0,0
25,9,40,0,0
35,10,40,0,0
30,9,40,0,0
20,9,25,0,0
61,9,40,0,0
53,9,48,1,1
18,8,20,0,0
19,9,40,0,0
32,10,40,0,0
25,10,40,0,0
41,9,35,0,0
76,13,10,0,0
40,9,40,0,0
43,13,50,0,1
26,10,40,0,0
32,4,35,0,0
22,13,40,0,0
23,10,35,0,0
31,10,40,0,0
20,9,60,0,0
28,10,40,0,0
29,13,50,0,0
41,10,40,1,1
26,7,40,0,0
68,7,20,0,0
44,9,32,0,0
37,13,65,1,0
28,14,45,0,0
49,9,40,1,1
36,7,32,0,0
19,9,40,0,0
43,14,40,1,1
48,11,43,1,1
44,13,40,1,1
20,10,20,0,0
20,9,20,0,0
43,9,40,0,0
42,9,40,0,0
48,13,40,1,1
58,6,35,1,1
35,12,24,0,0
26,4,40,0,0
18,7,20,0,0
44,10,40,0,0
51,7,40,0,0
35,13,40,0,0
44,9,68,0,0
45,9,40,0,0
52,13,40,1,1
73,15,40,0,0
38,10,45,0,1
46,14,40,1,1
19,9,40,0,0
69,9,12,0,0
36,13,60,0,1
40,10,44,1,1
23,10,40,0,0
39,13,50,1,1
56,13,45,1,1
25,3,33,0,0
51,9,40,0,0
33,15,65,1,0
36,3,35,0,0
33,9,40,0,0
48,14,40,1,1
29,10,40,0,0
39,14,72,0,1
25,9,40,0,0
66,10,40,0,0
32,9,40,0,0
41,14,70,1,1
50,9,50,1,1
18,7,20,0,0
54,9,40,1,1
46,9,40,0,0
38,13,60,1,1
29,9,45,0,0
53,5,40,0,0
36,9,50,0,0
32,9,40,0,0
53,4,50,1,0
44,10,72,0,0
23,9,40,0,0
27,9,35,0,0
42,10,40,1,1
50,10,60,1,1
46,10,38,1,1
54,10,40,0,0
22,9,40,0,0
39,9,50,1,0
59,15,50,0,1
22,9,40,0,0
73,6,10,0,0
51,13,40,0,0
36,9,35,0,0
32,10,30,0,0
24,9,40,0,0
63,9,4,0,0
21,3,40,0,0
35,13,40,1,1
54,10,48,0,0
61,14,25,0,0
52,15,30,1,1
42,11,40,0,0
30,13,35,1,1
41,3,40,0,0
47,9,40,0,0
44,14,20,0,0
50,14,50,1,0
37,4,40,0,0
32,9,40,0,0
32,9,40,0,0
41,10,40,0,0
43,14,45,1,1
45,13,40,0,0
36,11,38,0,0
47,11,48,1,1
42,14,50,1,1
36,7,47,0,0
21,11,30,0,0
40,13,40,0,0
22,10,29,0,0
28,7,40,0,0
31,10,40,1,0
49,14,40,1,1
29,12,60,0,0
43,11,22,0,0
53,9,40,1,0
42,4,40,0,0
60,13,42,0,0
18,7,15,0,0
40,10,40,0,0
39,13,48,0,0
38,13,40,0,0
